Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
9266,US-2022-163790,02/11/2022,04/11/2022,Second Class,NL-18310,Nancy Lomonaco,Other,United States,Danville,California,94526,West,OFF-AR-10003469,Third Party,Art,8.8,5,0,4.224
9267,US-2022-116358,02/11/2022,06/11/2022,Standard Class,KM-16225,Kalyca Meade,Servicing,United States,Overland Park,Kansas,66212,Central,OFF-AR-10004685,Third Party,Art,27.78,6,0,9.1674
9268,US-2022-163790,02/11/2022,04/11/2022,Second Class,NL-18310,Nancy Lomonaco,Other,United States,Danville,California,94526,West,OFF-BI-10003718,Third Party,Binders,590.352,6,0.2,206.6232
9269,US-2022-163790,02/11/2022,04/11/2022,Second Class,NL-18310,Nancy Lomonaco,Other,United States,Danville,California,94526,West,OFF-EN-10001335,Third Party,Envelopes,76.58,7,0,38.29
9270,US-2022-127782,02/11/2022,06/11/2022,Standard Class,TH-21115,Thea Hudgings,Servicing,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003845,Third Party,Envelopes,8.856,3,0.2,2.8782
9271,US-2022-143567,02/11/2022,05/11/2022,Second Class,TB-21175,Thomas Boland,Servicing,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Third Party,Envelopes,5.32,2,0,2.6068
9272,US-2022-116358,02/11/2022,06/11/2022,Standard Class,KM-16225,Kalyca Meade,Servicing,United States,Overland Park,Kansas,66212,Central,OFF-FA-10003495,Third Party,Fasteners,18.24,3,0,9.12
9273,US-2022-163790,02/11/2022,04/11/2022,Second Class,NL-18310,Nancy Lomonaco,Other,United States,Danville,California,94526,West,OFF-FA-10004838,Third Party,Fasteners,5.58,3,0,0.1674
9274,US-2022-164049,02/11/2022,06/11/2022,Standard Class,KH-16630,Ken Heidel,Servicing,United States,Seattle,Washington,98105,West,OFF-PA-10000791,Third Party,Paper,23.85,5,0,10.7325
9275,US-2022-168179,02/11/2022,07/11/2022,Standard Class,JB-16000,Joy Bell-,Replacement,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001800,Third Party,Paper,19.44,3,0,9.3312
9276,US-2022-167227,02/11/2022,05/11/2022,First Class,NP-18670,Nora Paige,Replacement,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001838,Third Party,Paper,11.76,2,0,5.7624
9277,US-2022-163790,02/11/2022,04/11/2022,Second Class,NL-18310,Nancy Lomonaco,Other,United States,Danville,California,94526,West,OFF-ST-10001511,Third Party,Storage,452.55,7,0,22.6275
9278,US-2022-143567,02/11/2022,05/11/2022,Second Class,TB-21175,Thomas Boland,Servicing,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,Third Party,Storage,59.92,4,0,16.7776
9279,US-2022-141425,02/11/2022,06/11/2022,Second Class,AR-10825,Anthony Rawles,Servicing,United States,Columbus,Ohio,43229,East,OFF-SU-10000646,Third Party,Supplies,384.592,2,0.2,-81.7258
9280,US-2022-143567,02/11/2022,05/11/2022,Second Class,TB-21175,Thomas Boland,Servicing,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Pre Book,Accessories,2249.91,9,0,517.4793
9281,US-2022-127782,02/11/2022,06/11/2022,Standard Class,TH-21115,Thea Hudgings,Servicing,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Pre Book,Phones,859.2,4,0.4,-186.16
9282,US-2022-142636,03/11/2022,07/11/2022,Standard Class,KC-16675,Kimberly Carter,Servicing,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Direct Sale,Chairs,307.136,4,0.2,26.8744
9283,US-2022-143329,03/11/2022,08/11/2022,Standard Class,DL-13330,Denise Leinenbach,Replacement,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Direct Sale,Furnishings,41.37,3,0,17.3754
9284,US-2022-153339,03/11/2022,05/11/2022,Second Class,DJ-13510,Don Jones,Servicing,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Direct Sale,Furnishings,15.992,1,0.2,0.9995
9285,US-2022-135419,03/11/2022,09/11/2022,Standard Class,BG-11740,Bruce Geld,Replacement,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Direct Sale,Tables,486.368,4,0.2,36.4776
9286,US-2022-105998,03/11/2022,05/11/2022,First Class,CR-12580,Clay Rozendal,Other,United States,San Diego,California,92037,West,FUR-TA-10001095,Direct Sale,Tables,1673.184,12,0.2,20.9148
9287,US-2022-100622,03/11/2022,07/11/2022,Standard Class,DK-13090,Dave Kipp,Replacement,United States,Orlando,Florida,32839,South,OFF-AR-10004010,Third Party,Art,55.984,2,0.2,4.1988
9288,US-2022-110429,03/11/2022,08/11/2022,Standard Class,DM-13015,Darrin Martin,Replacement,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000216,Third Party,Binders,11.673,3,0.7,-7.782
9289,US-2022-168802,03/11/2022,07/11/2022,Standard Class,JO-15145,Jack O'Briant,Servicing,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Third Party,Binders,18.368,4,0.2,5.9696
9290,US-2022-100622,03/11/2022,07/11/2022,Standard Class,DK-13090,Dave Kipp,Replacement,United States,Orlando,Florida,32839,South,OFF-BI-10002982,Third Party,Binders,4.086,2,0.7,-2.9964
9291,US-2022-121615,03/11/2022,09/11/2022,Standard Class,DL-12925,Daniel Lacy,Replacement,United States,Eagan,Minnesota,55122,Central,OFF-LA-10001771,Third Party,Labels,14.94,3,0,6.8724
9292,US-2022-126046,03/11/2022,07/11/2022,Standard Class,JC-16105,Julie Creighton,Servicing,United States,Atlanta,Georgia,30318,South,OFF-LA-10004484,Third Party,Labels,12.39,3,0,5.6994
9293,US-2022-142636,03/11/2022,07/11/2022,Standard Class,KC-16675,Kimberly Carter,Servicing,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Third Party,Paper,139.86,7,0,65.7342
9294,US-2022-121615,03/11/2022,09/11/2022,Standard Class,DL-12925,Daniel Lacy,Replacement,United States,Eagan,Minnesota,55122,Central,OFF-PA-10000327,Third Party,Paper,8.56,2,0,3.852
9295,US-2022-103009,03/11/2022,05/11/2022,Second Class,PJ-18835,Patrick Jones,Servicing,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Third Party,Paper,26.4,5,0,11.88
9296,US-2022-100622,03/11/2022,07/11/2022,Standard Class,DK-13090,Dave Kipp,Replacement,United States,Orlando,Florida,32839,South,OFF-PA-10002947,Third Party,Paper,10.688,2,0.2,3.7408
9297,US-2022-148320,03/11/2022,08/11/2022,Standard Class,PG-18895,Paul Gonzalez,Replacement,United States,San Francisco,California,94109,West,OFF-PA-10003022,Third Party,Paper,35.88,6,0,17.5812
9298,US-2022-130834,03/11/2022,06/11/2022,Second Class,JM-16195,Justin MacKendrick,Replacement,United States,Wilmington,North Carolina,28403,South,OFF-PA-10003673,Third Party,Paper,16.272,3,0.2,5.2884
9299,US-2022-121615,03/11/2022,09/11/2022,Standard Class,DL-12925,Daniel Lacy,Replacement,United States,Eagan,Minnesota,55122,Central,OFF-ST-10001325,Third Party,Storage,52.4,5,0,14.148
9300,US-2022-101518,03/11/2022,08/11/2022,Standard Class,PB-19105,Peter Bühler,Replacement,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001553,Pre Book,Accessories,40.776,3,0.2,0.5097
9301,US-2022-110989,03/11/2022,05/11/2022,Second Class,EJ-14155,Eva Jacobs,Replacement,United States,Seattle,Washington,98105,West,TEC-AC-10002345,Pre Book,Accessories,43.5,3,0,10.875
9302,US-2022-105998,03/11/2022,05/11/2022,First Class,CR-12580,Clay Rozendal,Other,United States,San Diego,California,92037,West,TEC-AC-10004469,Pre Book,Accessories,199.75,5,0,87.89
9303,US-2022-100622,03/11/2022,07/11/2022,Standard Class,DK-13090,Dave Kipp,Replacement,United States,Orlando,Florida,32839,South,TEC-CO-10003236,Pre Book,Copiers,959.984,2,0.2,311.9948
9304,US-2022-161130,03/11/2022,08/11/2022,Standard Class,BF-11275,Beth Fritzler,Servicing,United States,Miami,Florida,33178,South,TEC-PH-10002549,Pre Book,Phones,361.376,2,0.2,27.1032
9305,US-2022-147760,04/11/2022,05/11/2022,First Class,KL-16555,Kelly Lampkin,Servicing,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Direct Sale,Tables,523.764,3,0.4,-192.0468
9306,US-2022-168116,04/11/2022,04/11/2022,Same Day,GT-14635,Grant Thornton,Servicing,United States,Burlington,North Carolina,27217,South,OFF-AP-10002457,Third Party,Appliances,167.44,2,0.2,14.651
9307,US-2022-159135,04/11/2022,08/11/2022,Standard Class,KM-16375,Katherine Murray,Other,United States,Springdale,Arkansas,72762,South,OFF-AR-10000657,Third Party,Art,4.3,2,0,1.419
9308,US-2022-121160,04/11/2022,04/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,Bryan,Texas,77803,Central,OFF-BI-10001308,Third Party,Binders,7.536,6,0.8,-13.188
9309,US-2022-121160,04/11/2022,04/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,Third Party,Binders,1.408,2,0.8,-2.3232
9310,US-2022-121160,04/11/2022,04/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,Bryan,Texas,77803,Central,OFF-BI-10004040,Third Party,Binders,4.144,4,0.8,-6.4232
9311,US-2022-102610,04/11/2022,08/11/2022,Standard Class,CA-12265,Christina Anderson,Replacement,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10004364,Third Party,Binders,3.564,2,0.7,-2.97
9312,US-2022-102610,04/11/2022,08/11/2022,Standard Class,CA-12265,Christina Anderson,Replacement,United States,Chattanooga,Tennessee,37421,South,OFF-LA-10002195,Third Party,Labels,4.928,2,0.2,1.7248
9313,US-2022-105144,04/11/2022,11/11/2022,Standard Class,SZ-20035,Sam Zeldin,Other,United States,Grand Prairie,Texas,75051,Central,OFF-LA-10003923,Third Party,Labels,23.68,2,0.2,8.88
9314,US-2022-156083,04/11/2022,11/11/2022,Standard Class,JL-15175,James Lanier,Other,United States,Columbia,Tennessee,38401,South,OFF-PA-10001560,Third Party,Paper,9.664,2,0.2,3.2616
9315,US-2022-122672,04/11/2022,09/11/2022,Standard Class,HG-14965,Henry Goldwyn,Servicing,United States,Lancaster,Ohio,43130,East,OFF-ST-10002344,Third Party,Storage,194.352,3,0.2,-43.7292
9316,US-2022-121160,04/11/2022,04/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Third Party,Storage,52.752,3,0.2,-12.5286
9317,US-2022-102610,04/11/2022,08/11/2022,Standard Class,CA-12265,Christina Anderson,Replacement,United States,Chattanooga,Tennessee,37421,South,TEC-AC-10000303,Pre Book,Accessories,95.976,3,0.2,15.5961
9318,US-2022-122672,04/11/2022,09/11/2022,Standard Class,HG-14965,Henry Goldwyn,Servicing,United States,Lancaster,Ohio,43130,East,TEC-AC-10002323,Pre Book,Accessories,70.72,4,0.2,-6.188
9319,US-2022-168116,04/11/2022,04/11/2022,Same Day,GT-14635,Grant Thornton,Servicing,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Pre Book,Machines,7999.98,4,0.5,-3839.9904
9320,US-2022-102610,04/11/2022,08/11/2022,Standard Class,CA-12265,Christina Anderson,Replacement,United States,Chattanooga,Tennessee,37421,South,TEC-PH-10000127,Pre Book,Phones,143.928,9,0.2,-32.3838
9321,US-2022-147760,04/11/2022,05/11/2022,First Class,KL-16555,Kelly Lampkin,Servicing,United States,Greensboro,North Carolina,27405,South,TEC-PH-10002483,Pre Book,Phones,1359.96,5,0.2,118.9965
9322,US-2022-102925,05/11/2022,10/11/2022,Second Class,CD-12280,Christina DeMoss,Replacement,United States,New York City,New York,10024,East,FUR-CH-10004875,Direct Sale,Chairs,128.124,2,0.1,24.2012
9323,US-2022-102925,05/11/2022,10/11/2022,Second Class,CD-12280,Christina DeMoss,Replacement,United States,New York City,New York,10024,East,FUR-FU-10004245,Direct Sale,Furnishings,101.4,5,0,38.532
9324,US-2022-102925,05/11/2022,10/11/2022,Second Class,CD-12280,Christina DeMoss,Replacement,United States,New York City,New York,10024,East,FUR-TA-10003469,Direct Sale,Tables,166.5,2,0.4,-66.6
9325,US-2022-154732,05/11/2022,07/11/2022,First Class,AH-10195,Alan Haines,Servicing,United States,Chicago,Illinois,60623,Central,OFF-BI-10000474,Third Party,Binders,16.03,5,0.8,-25.648
9326,US-2022-102925,05/11/2022,10/11/2022,Second Class,CD-12280,Christina DeMoss,Replacement,United States,New York City,New York,10024,East,OFF-BI-10002706,Third Party,Binders,11.424,1,0.2,3.7128
9327,US-2022-102925,05/11/2022,10/11/2022,Second Class,CD-12280,Christina DeMoss,Replacement,United States,New York City,New York,10024,East,OFF-BI-10002735,Third Party,Binders,164.688,6,0.2,55.5822
9328,US-2022-107272,05/11/2022,12/11/2022,Standard Class,TS-21610,Troy Staebel,Replacement,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Third Party,Binders,2.388,2,0.7,-1.8308
9329,US-2022-118213,05/11/2022,07/11/2022,First Class,AB-10060,Adam Bellavance,Other,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Third Party,Paper,167.94,3,0,82.2906
9330,US-2022-102925,05/11/2022,10/11/2022,Second Class,CD-12280,Christina DeMoss,Replacement,United States,New York City,New York,10024,East,OFF-PA-10001870,Third Party,Paper,12.96,2,0,6.2208
9331,US-2022-118213,05/11/2022,07/11/2022,First Class,AB-10060,Adam Bellavance,Other,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Third Party,Paper,4.41,1,0,2.0286
9332,US-2022-157196,05/11/2022,09/11/2022,Standard Class,AA-10645,Anna Andreadi,Replacement,United States,San Diego,California,92105,West,OFF-PA-10003172,Third Party,Paper,12.96,2,0,6.2208
9333,US-2022-118213,05/11/2022,07/11/2022,First Class,AB-10060,Adam Bellavance,Other,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Third Party,Paper,67.8,10,0,31.188
9334,US-2022-102925,05/11/2022,10/11/2022,Second Class,CD-12280,Christina DeMoss,Replacement,United States,New York City,New York,10024,East,OFF-PA-10004071,Third Party,Paper,110.96,2,0,53.2608
9335,US-2022-107272,05/11/2022,12/11/2022,Standard Class,TS-21610,Troy Staebel,Replacement,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Third Party,Storage,243.992,7,0.2,30.499
9336,US-2022-116225,05/11/2022,09/11/2022,Standard Class,SV-20935,Susan Vittorini,Replacement,United States,New York City,New York,10009,East,TEC-AC-10001432,Pre Book,Accessories,390.75,5,0,171.93
9337,US-2022-111745,05/11/2022,06/11/2022,First Class,RA-19885,Ruben Ausman,Servicing,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Pre Book,Accessories,159.99,1,0,54.3966
9338,US-2022-102925,05/11/2022,10/11/2022,Second Class,CD-12280,Christina DeMoss,Replacement,United States,New York City,New York,10024,East,TEC-PH-10001448,Pre Book,Phones,99.98,2,0,3.9992
9339,US-2022-114258,05/11/2022,10/11/2022,Second Class,EM-13825,Elizabeth Moffitt,Servicing,United States,Dallas,Texas,75081,Central,TEC-PH-10003012,Pre Book,Phones,492.768,4,0.2,55.4364
9340,US-2022-107174,06/11/2022,13/11/2022,Standard Class,AB-10060,Adam Bellavance,Other,United States,Seattle,Washington,98105,West,FUR-CH-10003312,Direct Sale,Chairs,449.568,2,0.2,-73.0548
9341,US-2022-154109,06/11/2022,11/11/2022,Standard Class,ML-17410,Maris LaWare,Replacement,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003774,Direct Sale,Chairs,127.372,2,0.3,-30.9332
9342,US-2022-100013,06/11/2022,11/11/2022,Standard Class,ZC-21910,Zuschuss Carroll,Replacement,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Direct Sale,Furnishings,8.73,1,0,2.9682
9343,US-2022-119319,06/11/2022,09/11/2022,Second Class,LC-17050,Liz Carlisle,Replacement,United States,Dallas,Texas,75217,Central,FUR-FU-10003878,Direct Sale,Furnishings,30.56,5,0.6,-19.864
9344,US-2022-167941,06/11/2022,09/11/2022,Second Class,JF-15565,Jill Fjeld,Replacement,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10004671,Direct Sale,Furnishings,28.272,2,0.2,6.3612
9345,US-2022-107174,06/11/2022,13/11/2022,Standard Class,AB-10060,Adam Bellavance,Other,United States,Seattle,Washington,98105,West,FUR-TA-10004575,Direct Sale,Tables,2036.86,7,0,366.6348
9346,US-2022-167941,06/11/2022,09/11/2022,Second Class,JF-15565,Jill Fjeld,Replacement,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002118,Third Party,Appliances,499.584,3,0.2,43.7136
9347,US-2022-100013,06/11/2022,11/11/2022,Standard Class,ZC-21910,Zuschuss Carroll,Replacement,United States,Los Angeles,California,90045,West,OFF-AR-10001022,Third Party,Art,5.68,2,0,1.7608
9348,US-2022-125290,06/11/2022,10/11/2022,Second Class,CC-12430,Chuck Clark,Other,United States,Minneapolis,Minnesota,55407,Central,OFF-AR-10001216,Third Party,Art,13.9,5,0,3.614
9349,US-2022-106691,06/11/2022,12/11/2022,Standard Class,CC-12370,Christopher Conant,Replacement,United States,Houston,Texas,77070,Central,OFF-BI-10000145,Third Party,Binders,1.248,2,0.8,-1.9344
9350,US-2022-167941,06/11/2022,09/11/2022,Second Class,JF-15565,Jill Fjeld,Replacement,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10002827,Third Party,Binders,13.272,8,0.7,-10.6176
9351,US-2022-109484,06/11/2022,12/11/2022,Standard Class,RB-19705,Roger Barcio,Other,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Third Party,Binders,5.682,1,0.7,-3.788
9352,US-2022-100013,06/11/2022,11/11/2022,Standard Class,ZC-21910,Zuschuss Carroll,Replacement,United States,Los Angeles,California,90045,West,OFF-EN-10001219,Third Party,Envelopes,15.28,2,0,7.4872
9353,US-2022-153948,06/11/2022,06/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,San Francisco,California,94122,West,OFF-LA-10000414,Third Party,Labels,41.4,4,0,19.872
9354,US-2022-153948,06/11/2022,06/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,San Francisco,California,94122,West,OFF-PA-10000143,Third Party,Paper,26.4,5,0,12.672
9355,US-2022-154109,06/11/2022,11/11/2022,Standard Class,ML-17410,Maris LaWare,Replacement,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000157,Third Party,Paper,47.952,3,0.2,16.1838
9356,US-2022-153948,06/11/2022,06/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,San Francisco,California,94122,West,OFF-PA-10000157,Third Party,Paper,59.94,3,0,28.1718
9357,US-2022-167941,06/11/2022,09/11/2022,Second Class,JF-15565,Jill Fjeld,Replacement,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001800,Third Party,Paper,31.104,6,0.2,10.8864
9358,US-2022-153948,06/11/2022,06/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,San Francisco,California,94122,West,OFF-PA-10002764,Third Party,Paper,45.36,4,0,22.2264
9359,US-2022-125290,06/11/2022,10/11/2022,Second Class,CC-12430,Chuck Clark,Other,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003127,Third Party,Paper,26.38,1,0,12.1348
9360,US-2022-144596,06/11/2022,10/11/2022,Standard Class,CD-11980,Carol Darley,Replacement,United States,New York City,New York,10011,East,OFF-PA-10003302,Third Party,Paper,318.96,9,0,149.9112
9361,US-2022-154816,06/11/2022,10/11/2022,Standard Class,VB-21745,Victoria Brennan,Servicing,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Third Party,Paper,5.78,1,0,2.8322
9362,US-2022-150504,06/11/2022,12/11/2022,Standard Class,HG-14845,Harry Greene,Replacement,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,Third Party,Storage,18.16,2,0.2,1.816
9363,US-2022-167941,06/11/2022,09/11/2022,Second Class,JF-15565,Jill Fjeld,Replacement,United States,Fayetteville,North Carolina,28314,South,OFF-ST-10000736,Third Party,Storage,259.136,4,0.2,-51.8272
9364,US-2022-107720,06/11/2022,13/11/2022,Standard Class,VM-21685,Valerie Mitchum,Other,United States,Westfield,New Jersey,07090,East,OFF-ST-10001414,Third Party,Storage,46.26,3,0,12.0276
9365,US-2022-107174,06/11/2022,13/11/2022,Standard Class,AB-10060,Adam Bellavance,Other,United States,Seattle,Washington,98105,West,TEC-AC-10001465,Pre Book,Accessories,108.96,3,0,32.688
9366,US-2022-153948,06/11/2022,06/11/2022,Same Day,FM-14290,Frank Merwin,Other,United States,San Francisco,California,94122,West,TEC-AC-10003441,Pre Book,Accessories,16.95,1,0,1.017
9367,US-2022-113460,07/11/2022,09/11/2022,Second Class,KN-16390,Katherine Nockton,Servicing,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Direct Sale,Chairs,272.97,3,0,43.6752
9368,US-2022-149888,07/11/2022,13/11/2022,Standard Class,EP-13915,Emily Phan,Replacement,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849,Direct Sale,Tables,350.352,4,0.4,-140.1408
